,Season,Team,W,G,L,W%,FG%,2P%,3P%,FT%,TS%,eFG%,MP/G,FG/G,FGA/G,2P/G,2PA/G,3P/G,3PA/G,FT/G,FTA/G,ORB/G,DRB/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G
201,1989,PHO,54,82,28,0.659,0.496,0.511,0.324,0.795,0.565,50.875,242.1341463414634,43.21951219512195,87.0609756097561,41.073170731707314,80.4390243902439,2.1463414634146343,6.621951219512195,26.329268292682926,33.1219512195122,12.841463414634147,32.329268292682926,45.170731707317074,25.71951219512195,8.146341463414634,6.109756097560975,15.548780487804878,22.25609756097561,114.91463414634147
202,1987,DEN,54,82,28,0.659,0.474,0.484,0.342,0.804,0.534,48.562,241.21951219512195,45.97560975609756,97.08536585365853,43.63414634146341,90.23170731707317,2.341463414634146,6.853658536585366,22.451219512195124,27.914634146341463,14.182926829268293,29.78048780487805,43.96341463414634,28.048780487804876,10.146341463414634,4.890243902439025,14.463414634146341,24.170731707317074,116.7439024390244
203,1987,DET,54,82,28,0.659,0.493,0.499,0.287,0.757,0.548,49.729,241.21951219512195,42.207317073170735,85.58536585365853,41.5,83.1219512195122,0.7073170731707317,2.4634146341463414,24.109756097560975,31.853658536585368,14.402439024390244,30.26829268292683,44.670731707317074,24.524390243902438,7.170731707317073,4.804878048780488,16.4390243902439,23.865853658536587,109.23170731707317
204,1985,PHI,54,82,28,0.659,0.487,0.495,0.228,0.758,0.546,49.029,242.7439024390244,41.890243902439025,86.07317073170732,41.26829268292683,83.34146341463415,0.6219512195121951,2.731707317073171,25.975609756097562,34.26829268292683,16.170731707317074,29.0,45.170731707317074,24.597560975609756,10.512195121951219,5.975609756097561,19.451219512195124,21.926829268292682,110.3780487804878
205,1983,LAL,54,82,28,0.659,0.532,0.54,0.257,0.754,0.574,53.559,241.21951219512195,47.0,88.41463414634147,46.292682926829265,85.65853658536585,0.7073170731707317,2.7560975609756095,20.878048780487806,27.70731707317073,13.353658536585366,30.475609756097562,43.829268292682926,29.9390243902439,8.853658536585366,5.829268292682927,19.24390243902439,25.048780487804876,115.58536585365853
206,1980,LAL,54,82,28,0.659,0.512,0.516,0.181,0.729,0.548,51.321,241.52439024390245,46.09756097560975,90.02439024390245,45.890243902439025,88.8780487804878,0.2073170731707317,1.146341463414634,18.78048780487805,25.76829268292683,14.207317073170731,30.378048780487806,44.58536585365854,28.817073170731707,9.853658536585366,6.719512195121951,18.98780487804878,23.841463414634145,111.1829268292683
207,2022,DEN,53,82,29,0.646,0.504,0.575,0.379,0.751,0.601,57.259,240.91463414634146,43.58536585365854,86.4390243902439,31.76829268292683,55.23170731707317,11.817073170731707,31.20731707317073,16.804878048780488,22.365853658536587,10.097560975609756,32.91463414634146,43.01219512195122,28.878048780487806,7.536585365853658,4.487804878048781,14.536585365853659,18.597560975609756,115.79268292682927
208,2021,GSW,53,82,29,0.646,0.469,0.557,0.364,0.769,0.582,55.186,240.609756097561,40.52439024390244,86.42682926829268,26.182926829268293,47.02439024390244,14.341463414634147,39.40243902439025,15.609756097560975,20.304878048780488,9.75609756097561,35.73170731707317,45.48780487804878,27.109756097560975,8.768292682926829,4.536585365853658,14.890243902439025,21.01219512195122,111.0
209,2021,MIA,53,82,29,0.646,0.467,0.531,0.379,0.808,0.584,54.688,242.1341463414634,39.58536585365854,84.8048780487805,26.0,49.0,13.585365853658537,35.80487804878049,17.26829268292683,21.378048780487806,9.841463414634147,33.8780487804878,43.71951219512195,25.48780487804878,7.390243902439025,3.231707317073171,14.560975609756097,20.475609756097562,110.02439024390245
210,2019,TOR,53,72,19,0.736,0.458,0.519,0.374,0.796,0.574,53.617,241.38888888888889,40.236111111111114,87.93055555555556,26.416666666666668,50.94444444444444,13.819444444444445,36.986111111111114,18.458333333333332,23.194444444444443,9.51388888888889,35.875,45.388888888888886,25.22222222222222,8.833333333333334,4.972222222222222,14.819444444444445,21.65277777777778,112.75
211,2018,POR,53,82,29,0.646,0.467,0.523,0.359,0.814,0.568,52.807,242.1341463414634,42.31707317073171,90.57317073170732,31.29268292682927,59.84146341463415,11.024390243902438,30.73170731707317,19.0,23.341463414634145,11.792682926829269,36.19512195121951,47.98780487804878,23.01219512195122,6.658536585365853,5.036585365853658,13.841463414634147,20.353658536585368,114.65853658536585
212,2018,HOU,53,82,29,0.646,0.449,0.551,0.356,0.791,0.581,54.16,241.82926829268294,39.24390243902439,87.35365853658537,23.109756097560975,41.97560975609756,16.134146341463413,45.3780487804878,19.29268292682927,24.402439024390244,10.195121951219512,31.865853658536587,42.0609756097561,21.23170731707317,8.536585365853659,4.939024390243903,13.341463414634147,21.98780487804878,113.91463414634147
213,2016,BOS,53,82,29,0.646,0.454,0.515,0.359,0.807,0.567,52.458,240.91463414634146,38.63414634146341,85.09756097560975,26.621951219512194,51.65853658536585,12.012195121951219,33.4390243902439,18.73170731707317,23.20731707317073,9.073170731707316,32.90243902439025,41.97560975609756,25.23170731707317,7.524390243902439,4.146341463414634,13.268292682926829,20.5609756097561,108.01219512195122
214,2015,LAC,53,82,29,0.646,0.465,0.513,0.364,0.692,0.556,52.367,241.82926829268294,38.30487804878049,82.42682926829268,28.585365853658537,55.71951219512195,9.71951219512195,26.70731707317073,18.170731707317074,26.24390243902439,8.792682926829269,33.25609756097561,42.048780487804876,22.841463414634145,8.646341463414634,5.609756097560975,12.963414634146341,21.29268292682927,104.5
215,2014,CLE,53,82,29,0.646,0.458,0.504,0.367,0.751,0.557,51.966,241.21951219512195,37.670731707317074,82.1829268292683,27.597560975609756,54.707317073170735,10.073170731707316,27.475609756097562,17.71951219512195,23.585365853658537,11.109756097560975,31.853658536585368,42.96341463414634,22.121951219512194,7.353658536585366,4.146341463414634,14.28048780487805,18.414634146341463,103.13414634146342
216,2009,UTA,53,82,29,0.646,0.491,0.519,0.364,0.741,0.565,52.418,240.91463414634146,39.353658536585364,80.1829268292683,34.0,65.46341463414635,5.353658536585366,14.71951219512195,20.170731707317074,27.23170731707317,10.634146341463415,31.5609756097561,42.19512195121951,26.670731707317074,8.231707317073171,4.878048780487805,15.195121951219512,22.670731707317074,104.23170731707317
217,2009,DEN,53,82,29,0.646,0.468,0.5,0.359,0.772,0.561,50.854,241.21951219512195,38.09756097560975,81.4390243902439,31.463414634146343,62.9390243902439,6.634146341463414,18.5,23.621951219512194,30.585365853658537,10.841463414634147,30.548780487804876,41.390243902439025,20.963414634146343,8.329268292682928,5.085365853658536,13.853658536585366,22.48780487804878,106.45121951219512
218,2009,ATL,53,82,29,0.646,0.468,0.497,0.36,0.759,0.545,50.625,242.1341463414634,38.792682926829265,82.9390243902439,32.40243902439025,65.1951219512195,6.390243902439025,17.74390243902439,17.70731707317073,23.341463414634145,11.817073170731707,29.890243902439025,41.707317073170735,21.817073170731707,7.219512195121951,5.036585365853658,11.951219512195122,19.902439024390244,101.6829268292683
219,2008,HOU,53,82,29,0.646,0.453,0.48,0.375,0.805,0.548,50.1,241.52439024390245,36.08536585365854,79.58536585365853,28.51219512195122,59.390243902439025,7.573170731707317,20.195121951219512,18.670731707317074,23.20731707317073,10.512195121951219,32.46341463414634,42.97560975609756,20.26829268292683,6.682926829268292,4.329268292682927,14.121951219512194,18.9390243902439,98.41463414634147
220,2006,DET,53,82,29,0.646,0.454,0.481,0.344,0.774,0.535,48.836,242.4390243902439,35.8780487804878,79.07317073170732,30.402439024390244,63.15853658536585,5.475609756097561,15.914634146341463,18.76829268292683,24.24390243902439,11.560975609756097,28.951219512195124,40.51219512195122,21.5609756097561,7.109756097560975,5.7560975609756095,12.207317073170731,20.390243902439025,96.0
221,2000,UTA,53,82,29,0.646,0.471,0.485,0.381,0.752,0.546,49.65,241.21951219512195,36.09756097560975,76.6951219512195,32.13414634146341,66.3048780487805,3.9634146341463414,10.390243902439025,20.902439024390244,27.804878048780488,11.5,29.0609756097561,40.5609756097561,25.73170731707317,8.060975609756097,5.646341463414634,15.804878048780488,25.695121951219512,97.0609756097561
222,2000,DAL,53,82,29,0.646,0.459,0.479,0.381,0.794,0.544,49.784,241.52439024390245,37.6219512195122,81.90243902439025,31.317073170731707,65.35365853658537,6.304878048780488,16.548780487804876,18.926829268292682,23.829268292682926,10.134146341463415,31.353658536585368,41.48780487804878,21.21951219512195,7.536585365853658,6.0,13.914634146341463,23.25609756097561,100.47560975609755
223,1999,SAS,53,82,29,0.646,0.462,0.476,0.374,0.746,0.535,48.756,242.1341463414634,36.0,77.96341463414635,31.975609756097562,67.20731707317073,4.024390243902439,10.75609756097561,20.146341463414632,27.0,11.304878048780488,32.51219512195122,43.81707317073171,22.182926829268293,7.487804878048781,6.719512195121951,15.036585365853659,20.926829268292682,96.17073170731707
224,1999,PHO,53,82,29,0.646,0.457,0.477,0.368,0.759,0.532,49.062,241.52439024390245,37.71951219512195,82.57317073170732,32.13414634146341,67.3780487804878,5.585365853658536,15.195121951219512,17.890243902439025,23.585365853658537,12.463414634146341,31.195121951219512,43.65853658536585,25.585365853658537,9.073170731707316,5.280487804878049,16.682926829268293,24.0609756097561,98.91463414634147
225,1995,LAL,53,82,29,0.646,0.48,0.512,0.351,0.746,0.555,51.514,240.0,39.21951219512195,81.78048780487805,33.40243902439025,65.20731707317073,5.817073170731708,16.573170731707318,18.646341463414632,24.98780487804878,12.134146341463415,28.085365853658537,40.21951219512195,25.365853658536587,8.804878048780488,6.2926829268292686,14.182926829268293,20.75609756097561,102.90243902439025
226,1993,UTA,53,82,29,0.646,0.477,0.491,0.32,0.74,0.537,48.989,241.82926829268294,39.109756097560975,82.0609756097561,36.926829268292686,75.2439024390244,2.182926829268293,6.817073170731708,21.475609756097562,29.01219512195122,12.914634146341463,29.085365853658537,42.0,26.573170731707318,9.158536585365853,4.439024390243903,14.524390243902438,24.24390243902439,101.8780487804878
227,1991,PHO,53,82,29,0.646,0.492,0.502,0.381,0.776,0.556,50.79,241.52439024390245,43.329268292682926,88.03658536585365,40.5609756097561,80.76829268292683,2.768292682926829,7.2682926829268295,22.695121951219512,29.23170731707317,13.268292682926829,31.195121951219512,44.46341463414634,26.853658536585368,8.207317073170731,7.097560975609756,15.146341463414634,22.585365853658537,112.1219512195122
228,1989,PHI,53,82,29,0.646,0.489,0.501,0.348,0.788,0.556,50.249,241.52439024390245,41.91463414634146,85.70731707317073,39.609756097560975,79.08536585365853,2.3048780487804876,6.621951219512195,24.097560975609756,30.597560975609756,13.548780487804878,29.341463414634145,42.890243902439025,23.5609756097561,8.378048780487806,4.451219512195122,14.74390243902439,20.695121951219512,110.23170731707317
229,1987,DAL,53,82,29,0.646,0.475,0.489,0.293,0.789,0.54,48.533,240.91463414634146,41.6219512195122,87.6951219512195,39.74390243902439,81.28048780487805,1.8780487804878048,6.414634146341464,24.146341463414632,30.609756097560975,16.353658536585368,30.426829268292682,46.78048780487805,24.195121951219512,7.865853658536586,5.439024390243903,15.329268292682928,21.146341463414632,109.26829268292683
230,1987,POR,53,82,29,0.646,0.491,0.501,0.308,0.77,0.55,49.859,240.609756097561,44.646341463414636,90.97560975609755,43.21951219512195,86.34146341463415,1.4268292682926829,4.634146341463414,25.353658536585368,32.9390243902439,15.25609756097561,30.378048780487806,45.63414634146341,28.134146341463413,8.853658536585366,4.2317073170731705,16.475609756097562,25.5,116.07317073170732
231,1982,PHO,53,82,29,0.646,0.497,0.502,0.253,0.743,0.54,49.944,240.609756097561,43.353658536585364,87.29268292682927,42.86585365853659,85.36585365853658,0.4878048780487805,1.9268292682926829,19.829268292682926,26.695121951219512,13.341463414634147,30.70731707317073,44.048780487804876,28.048780487804876,9.134146341463415,6.036585365853658,18.841463414634145,25.146341463414632,107.02439024390245
232,1982,SAS,53,82,29,0.646,0.504,0.512,0.305,0.765,0.556,51.008,241.21951219512195,45.08536585365854,89.51219512195122,43.9390243902439,85.7560975609756,1.146341463414634,3.7560975609756095,23.01219512195122,30.097560975609756,15.024390243902438,31.695121951219512,46.71951219512195,27.573170731707318,8.231707317073171,5.719512195121951,18.341463414634145,25.548780487804876,114.32926829268293
233,2021,DAL,52,82,30,0.634,0.461,0.548,0.35,0.771,0.572,53.831,240.91463414634146,39.292682926829265,85.14634146341463,26.20731707317073,47.792682926829265,13.085365853658537,37.353658536585364,16.353658536585368,21.20731707317073,9.25609756097561,33.76829268292683,43.02439024390244,23.390243902439025,6.7317073170731705,3.9634146341463414,12.5,19.658536585365855,108.02439024390245
234,2020,UTA,52,72,20,0.722,0.468,0.544,0.389,0.799,0.597,56.329,241.04166666666666,41.263888888888886,88.11111111111111,24.52777777777778,45.083333333333336,16.73611111111111,43.02777777777778,17.15277777777778,21.47222222222222,10.625,37.625,48.25,23.65277777777778,6.583333333333333,5.152777777777778,14.208333333333334,18.541666666666668,116.41666666666667
235,2019,LAL,52,71,19,0.732,0.48,0.552,0.349,0.729,0.573,54.187,240.70422535211267,42.33802816901409,88.29577464788733,31.323943661971832,56.71830985915493,11.014084507042254,31.577464788732396,17.746478873239436,24.338028169014084,10.661971830985916,35.070422535211264,45.732394366197184,25.3943661971831,8.619718309859154,6.591549295774648,15.169014084507042,20.718309859154928,113.43661971830986
236,2017,PHI,52,82,30,0.634,0.472,0.526,0.369,0.752,0.568,53.529,241.21951219512195,40.84146341463415,86.5609756097561,29.853658536585368,56.74390243902439,10.987804878048781,29.817073170731707,17.134146341463413,22.78048780487805,10.890243902439025,36.53658536585366,47.426829268292686,27.085365853658537,8.317073170731707,5.121951219512195,16.5,22.085365853658537,109.8048780487805
237,2010,ORL,52,82,30,0.634,0.461,0.507,0.366,0.692,0.554,52.114,241.82926829268294,36.048780487804876,78.1829268292683,26.658536585365855,52.53658536585366,9.390243902439025,25.646341463414632,17.71951219512195,25.621951219512194,10.536585365853659,32.670731707317074,43.207317073170735,19.951219512195124,6.682926829268292,4.682926829268292,14.926829268292684,20.0,99.20731707317073
238,2007,ORL,52,82,30,0.634,0.474,0.516,0.386,0.721,0.575,53.653,241.21951219512195,37.292682926829265,78.60975609756098,27.524390243902438,53.31707317073171,9.768292682926829,25.29268292682927,20.121951219512194,27.902439024390244,9.365853658536585,32.646341463414636,42.01219512195122,20.804878048780488,6.341463414634147,4.060975609756097,14.304878048780488,20.585365853658537,104.47560975609755
239,2006,HOU,52,82,30,0.634,0.445,0.475,0.372,0.753,0.54,49.916,242.1341463414634,35.4390243902439,79.60975609756098,26.841463414634145,56.52439024390244,8.597560975609756,23.085365853658537,17.51219512195122,23.24390243902439,10.731707317073171,32.59756097560975,43.329268292682926,20.78048780487805,7.109756097560975,4.109756097560975,14.170731707317072,20.853658536585368,96.98780487804878
240,2005,MIA,52,82,30,0.634,0.478,0.517,0.345,0.7,0.556,51.731,240.91463414634146,37.0609756097561,77.5,31.0,59.926829268292686,6.060975609756097,17.573170731707318,19.70731707317073,28.170731707317074,10.463414634146341,32.6219512195122,43.08536585365854,20.634146341463413,6.365853658536586,5.390243902439025,14.463414634146341,22.817073170731707,99.89024390243902
241,2004,SEA,52,82,30,0.634,0.444,0.474,0.365,0.79,0.546,49.477,240.91463414634146,35.146341463414636,79.2439024390244,27.024390243902438,57.0,8.121951219512194,22.24390243902439,20.524390243902438,25.98780487804878,12.695121951219512,28.182926829268293,40.8780487804878,18.134146341463413,6.7439024390243905,4.121951219512195,13.573170731707316,23.70731707317073,98.9390243902439
242,2003,DAL,52,82,30,0.634,0.459,0.488,0.348,0.796,0.536,49.454,241.52439024390245,40.51219512195122,88.17073170731707,34.329268292682926,70.41463414634147,6.182926829268292,17.75609756097561,17.98780487804878,22.609756097560975,14.317073170731707,30.951219512195124,45.26829268292683,23.9390243902439,8.0,5.329268292682927,12.195121951219512,19.621951219512194,105.1951219512195
243,2001,NJN,52,82,30,0.634,0.446,0.469,0.338,0.735,0.515,47.587,241.82926829268294,37.09756097560975,83.1219512195122,32.18292682926829,68.5609756097561,4.914634146341464,14.560975609756097,17.097560975609756,23.25609756097561,12.670731707317072,30.670731707317074,43.34146341463415,24.26829268292683,8.731707317073171,5.975609756097561,14.5,21.146341463414632,96.20731707317073
244,2000,MIL,52,82,30,0.634,0.458,0.48,0.379,0.787,0.542,49.912,241.21951219512195,37.951219512195124,82.90243902439025,31.097560975609756,64.84146341463415,6.853658536585366,18.0609756097561,17.975609756097562,22.853658536585368,11.890243902439025,30.48780487804878,42.3780487804878,22.48780487804878,8.195121951219512,4.7073170731707314,13.695121951219512,23.51219512195122,100.73170731707317
245,1999,MIA,52,82,30,0.634,0.46,0.481,0.371,0.736,0.533,49.474,241.82926829268294,36.26829268292683,78.8048780487805,30.829268292682926,64.14634146341463,5.439024390243903,14.658536585365853,16.402439024390244,22.28048780487805,11.231707317073171,31.9390243902439,43.170731707317074,23.548780487804876,7.097560975609756,6.390243902439025,15.012195121951219,23.74390243902439,94.3780487804878
246,1995,IND,52,82,30,0.634,0.48,0.5,0.373,0.755,0.56,50.935,240.91463414634146,36.329268292682926,75.67073170731707,31.902439024390244,63.80487804878049,4.426829268292683,11.865853658536585,22.23170731707317,29.463414634146343,12.317073170731707,27.585365853658537,39.90243902439025,23.378048780487806,7.060975609756097,3.9390243902439024,16.28048780487805,24.76829268292683,99.3170731707317
247,1994,IND,52,82,30,0.634,0.477,0.496,0.38,0.751,0.557,50.736,241.21951219512195,36.3780487804878,76.1951219512195,31.817073170731707,64.1829268292683,4.560975609756097,12.012195121951219,21.902439024390244,29.146341463414632,12.817073170731707,27.926829268292682,40.74390243902439,22.890243902439025,8.573170731707316,4.426829268292683,16.341463414634145,23.646341463414632,99.21951219512195
248,1990,HOU,52,82,30,0.634,0.467,0.49,0.32,0.741,0.53,48.868,242.1341463414634,41.5,88.86585365853658,37.646341463414636,76.8048780487805,3.8536585365853657,12.060975609756097,19.890243902439025,26.829268292682926,15.548780487804878,30.585365853658537,46.13414634146341,23.24390243902439,9.707317073170731,4.987804878048781,17.097560975609756,22.853658536585368,106.7439024390244
249,1989,BOS,52,82,30,0.634,0.498,0.513,0.262,0.832,0.557,50.588,240.3048780487805,43.451219512195124,87.17073170731707,42.15853658536585,82.2439024390244,1.2926829268292683,4.926829268292683,21.841463414634145,26.25609756097561,13.0,33.01219512195122,46.01219512195122,29.548780487804876,6.573170731707317,5.548780487804878,15.317073170731707,20.9390243902439,110.03658536585365
250,1988,ATL,52,82,30,0.634,0.472,0.483,0.277,0.8,0.54,47.953,241.52439024390245,41.609756097560975,88.17073170731707,40.26829268292683,83.32926829268293,1.3414634146341464,4.841463414634147,26.4390243902439,33.03658536585366,16.73170731707317,28.24390243902439,44.97560975609756,24.26829268292683,9.963414634146341,5.780487804878049,15.975609756097562,22.926829268292682,111.0
251,1988,NYK,52,82,30,0.634,0.486,0.513,0.337,0.752,0.553,51.163,241.52439024390245,45.13414634146341,92.8170731707317,40.426829268292686,78.82926829268293,4.7073170731707314,13.987804878048781,21.695121951219512,28.853658536585368,16.121951219512194,27.621951219512194,43.74390243902439,25.402439024390244,10.975609756097562,5.439024390243903,19.170731707317074,25.036585365853657,116.67073170731707
252,1986,DET,52,82,30,0.634,0.49,0.496,0.231,0.765,0.544,49.24,241.82926829268294,43.21951219512195,88.2560975609756,42.74390243902439,86.1951219512195,0.47560975609756095,2.0609756097560976,24.28048780487805,31.73170731707317,15.182926829268293,32.30487804878049,47.48780487804878,24.646341463414632,7.841463414634147,5.317073170731708,17.28048780487805,25.341463414634145,111.1951219512195
253,1984,DEN,52,82,30,0.634,0.486,0.491,0.311,0.785,0.54,49.053,241.82926829268294,47.26829268292683,97.26829268292683,46.3780487804878,94.40243902439025,0.8902439024390244,2.8658536585365852,24.585365853658537,31.317073170731707,16.23170731707317,28.085365853658537,44.31707317073171,27.634146341463413,10.902439024390244,5.170731707317073,16.853658536585368,26.24390243902439,120.01219512195122
254,1983,PHI,52,82,30,0.634,0.495,0.499,0.271,0.754,0.551,49.737,243.35365853658536,41.26829268292683,83.32926829268293,40.91463414634146,82.02439024390245,0.35365853658536583,1.3048780487804879,24.890243902439025,33.0,14.402439024390244,29.048780487804876,43.451219512195124,24.78048780487805,9.841463414634147,7.963414634146342,19.853658536585368,24.878048780487806,107.78048780487805
255,1981,SEA,52,82,30,0.634,0.488,0.494,0.248,0.74,0.535,49.094,241.82926829268294,42.74390243902439,87.53658536585365,42.28048780487805,85.67073170731707,0.4634146341463415,1.8658536585365855,21.304878048780488,28.804878048780488,13.451219512195122,31.024390243902438,44.47560975609756,25.646341463414632,8.426829268292684,5.609756097560975,16.475609756097562,25.085365853658537,107.2560975609756
256,1980,SAS,52,82,30,0.634,0.491,0.495,0.176,0.769,0.545,49.182,241.52439024390245,43.548780487804876,88.73170731707317,43.36585365853659,87.6951219512195,0.18292682926829268,1.0365853658536586,25.024390243902438,32.53658536585366,15.902439024390244,31.48780487804878,47.390243902439025,24.975609756097562,8.353658536585366,7.841463414634147,18.695121951219512,25.78048780487805,112.3048780487805
257,2023,LAC,51,82,31,0.622,0.489,0.555,0.381,0.825,0.599,56.148,240.3048780487805,42.353658536585364,86.6829268292683,29.71951219512195,53.52439024390244,12.634146341463415,33.15853658536585,18.28048780487805,22.158536585365855,10.024390243902438,32.9390243902439,42.96341463414634,25.573170731707318,7.804878048780488,5.036585365853658,13.146341463414634,18.524390243902438,115.6219512195122
258,2022,CLE,51,82,31,0.622,0.488,0.559,0.367,0.78,0.59,55.599,242.4390243902439,41.5609756097561,85.17073170731707,29.975609756097562,53.59756097560975,11.585365853658537,31.573170731707318,17.548780487804876,22.48780487804878,9.695121951219512,31.390243902439025,41.08536585365854,24.9390243902439,7.146341463414634,4.682926829268292,13.341463414634147,19.024390243902438,112.2560975609756
259,2022,MEM,51,82,31,0.622,0.475,0.548,0.351,0.733,0.57,53.999,241.21951219512195,43.71951219512195,92.08536585365853,31.70731707317073,57.853658536585364,12.012195121951219,34.23170731707317,17.463414634146343,23.829268292682926,12.048780487804878,34.573170731707314,46.6219512195122,26.036585365853657,8.292682926829269,5.7682926829268295,13.609756097560975,20.036585365853657,116.91463414634147
260,2021,BOS,51,82,31,0.622,0.466,0.547,0.356,0.816,0.578,54.186,242.7439024390244,40.74390243902439,87.40243902439025,27.51219512195122,50.28048780487805,13.231707317073171,37.1219512195122,17.036585365853657,20.890243902439025,10.524390243902438,35.548780487804876,46.073170731707314,24.829268292682926,7.2073170731707314,5.829268292682927,13.634146341463415,18.548780487804876,111.7560975609756
261,2021,MIL,51,82,31,0.622,0.468,0.544,0.366,0.776,0.58,54.638,240.91463414634146,41.81707317073171,89.40243902439025,27.75609756097561,50.97560975609756,14.060975609756097,38.426829268292686,17.79268292682927,22.9390243902439,10.24390243902439,36.46341463414634,46.707317073170735,23.902439024390244,7.597560975609756,3.975609756097561,13.414634146341463,18.21951219512195,115.48780487804878
262,2021,PHI,51,82,31,0.622,0.466,0.527,0.364,0.821,0.578,53.448,241.52439024390245,39.390243902439025,84.53658536585365,27.804878048780488,52.73170731707317,11.585365853658537,31.804878048780488,19.573170731707318,23.841463414634145,8.536585365853659,33.78048780487805,42.31707317073171,23.71951219512195,7.719512195121951,5.304878048780488,12.524390243902438,19.390243902439025,109.9390243902439
263,2020,PHO,51,72,21,0.708,0.49,0.563,0.378,0.834,0.597,56.442,242.77777777777777,43.30555555555556,88.29166666666667,30.25,53.708333333333336,13.055555555555555,34.583333333333336,15.61111111111111,18.708333333333332,8.75,34.19444444444444,42.94444444444444,26.930555555555557,7.180555555555555,4.333333333333333,12.527777777777779,19.083333333333332,115.27777777777777
264,2018,PHI,51,82,31,0.622,0.471,0.529,0.359,0.771,0.574,53.249,241.52439024390245,41.548780487804876,88.20731707317073,30.70731707317073,58.03658536585366,10.841463414634147,30.170731707317074,21.24390243902439,27.536585365853657,10.878048780487806,36.890243902439025,47.76829268292683,26.914634146341463,7.390243902439025,5.2682926829268295,14.914634146341463,21.28048780487805,115.1829268292683
265,2016,UTA,51,82,31,0.622,0.466,0.511,0.372,0.747,0.563,52.625,240.91463414634146,36.98780487804878,79.45121951219512,27.341463414634145,53.5,9.646341463414634,25.951219512195124,17.085365853658537,22.865853658536587,9.402439024390244,33.829268292682926,43.23170731707317,20.134146341463413,6.7073170731707314,5.0,13.634146341463415,18.841463414634145,100.70731707317073
266,2016,TOR,51,82,31,0.622,0.464,0.505,0.363,0.796,0.561,51.655,241.21951219512195,39.15853658536585,84.36585365853658,30.317073170731707,60.02439024390244,8.841463414634147,24.341463414634145,19.695121951219512,24.73170731707317,10.621951219512194,32.63414634146341,43.25609756097561,18.5,8.25609756097561,4.878048780487805,12.695121951219512,20.829268292682926,106.85365853658537
267,2016,LAC,51,82,31,0.622,0.475,0.525,0.375,0.745,0.574,53.702,240.91463414634146,39.53658536585366,83.17073170731707,29.28048780487805,55.792682926829265,10.25609756097561,27.378048780487806,19.341463414634145,25.951219512195124,9.0,34.02439024390244,43.02439024390244,22.536585365853657,7.463414634146342,4.2317073170731705,12.951219512195122,19.829268292682926,108.67073170731707
268,2016,CLE,51,82,31,0.622,0.47,0.528,0.384,0.748,0.58,54.696,242.4390243902439,39.9390243902439,84.91463414634147,26.926829268292682,51.02439024390244,13.012195121951219,33.890243902439025,17.451219512195124,23.329268292682926,9.341463414634147,34.40243902439025,43.74390243902439,22.658536585365855,6.573170731707317,3.9878048780487805,13.670731707317072,18.121951219512194,110.34146341463415
269,2014,POR,51,82,31,0.622,0.45,0.491,0.362,0.801,0.544,50.766,242.1341463414634,38.71951219512195,85.96341463414635,28.878048780487806,58.75609756097561,9.841463414634147,27.20731707317073,15.512195121951219,19.378048780487806,10.71951219512195,35.13414634146341,45.853658536585364,21.9390243902439,6.402439024390244,4.536585365853658,13.621951219512194,18.21951219512195,102.79268292682927
270,2013,GSW,51,82,31,0.622,0.462,0.496,0.38,0.753,0.55,51.72,241.82926829268294,39.46341463414634,85.42682926829268,30.024390243902438,60.58536585365854,9.439024390243903,24.841463414634145,15.890243902439025,21.109756097560975,10.926829268292684,34.3780487804878,45.30487804878049,23.317073170731707,7.829268292682927,4.963414634146342,15.207317073170731,21.75609756097561,104.2560975609756
271,2007,DAL,51,82,31,0.622,0.464,0.495,0.352,0.814,0.554,50.223,240.609756097561,36.890243902439025,79.45121951219512,30.865853658536587,62.34146341463415,6.024390243902439,17.109756097560975,20.609756097560975,25.304878048780488,10.768292682926829,32.23170731707317,43.0,20.975609756097562,5.975609756097561,4.902439024390244,12.646341463414634,21.78048780487805,100.41463414634147
272,2006,UTA,51,82,31,0.622,0.474,0.501,0.335,0.743,0.551,50.162,241.52439024390245,37.426829268292686,78.91463414634147,33.109756097560975,66.03658536585365,4.317073170731708,12.878048780487806,22.317073170731707,30.024390243902438,12.560975609756097,29.951219512195124,42.51219512195122,24.682926829268293,7.036585365853658,4.134146341463414,15.573170731707316,25.20731707317073,101.48780487804878
273,2004,HOU,51,82,31,0.622,0.443,0.468,0.364,0.781,0.534,48.645,242.1341463414634,34.707317073170735,78.28048780487805,27.963414634146343,59.73170731707317,6.7439024390243905,18.548780487804876,18.914634146341463,24.21951219512195,10.658536585365853,31.71951219512195,42.3780487804878,21.134146341463413,6.865853658536586,4.609756097560975,13.841463414634147,22.036585365853657,95.07317073170732
274,2002,MIN,51,82,31,0.622,0.466,0.479,0.368,0.77,0.528,48.759,241.52439024390245,38.68292682926829,83.03658536585365,35.073170731707314,73.23170731707317,3.6097560975609757,9.804878048780488,17.146341463414632,22.26829268292683,11.695121951219512,31.878048780487806,43.573170731707314,25.24390243902439,6.7439024390243905,5.280487804878049,13.707317073170731,20.78048780487805,98.1219512195122
